2001-02-10,It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent"
2001-02-03,It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent"
2001-01-27,Independent Women Part I,Destiny's Child
2001-01-20,Independent Women Part I,Destiny's Child
2001-01-13,Independent Women Part I,Destiny's Child
2001-01-06,Independent Women Part I,Destiny's Child
2000-12-30,Independent Women Part I,Destiny's Child
2000-12-23,Independent Women Part I,Destiny's Child
2000-12-16,Independent Women Part I,Destiny's Child
2000-12-09,Independent Women Part I,Destiny's Child
2000-12-02,Independent Women Part I,Destiny's Child
2000-11-25,Independent Women Part I,Destiny's Child
2000-11-18,Independent Women Part I,Destiny's Child
2000-11-11,With Arms Wide Open,Creed
2000-11-04,Come On Over Baby (All I Want Is You),Christina Aguilera
2000-10-28,Come On Over Baby (All I Want Is You),Christina Aguilera
2000-10-21,Come On Over Baby (All I Want Is You),Christina Aguilera
2000-10-14,Come On Over Baby (All I Want Is You),Christina Aguilera
2000-10-07,Music,Madonna
2000-09-30,Music,Madonna
2000-09-23,Music,Madonna
2000-09-16,Music,Madonna
2000-09-09,Doesn't Really Matter,Janet
2000-09-02,Doesn't Really Matter,Janet
2000-08-26,Doesn't Really Matter,Janet
2000-08-19,Incomplete,Sisqo
2000-08-12,Incomplete,Sisqo
2000-08-05,It's Gonna Be Me,N Sync
2000-07-29,It's Gonna Be Me,N Sync
2000-07-22,Bent,matchbox twenty
2000-07-15,Everything You Want,Vertical Horizon
2000-07-08,Be With You,Enrique Iglesias
2000-07-01,Be With You,Enrique Iglesias
2000-06-24,Be With You,Enrique Iglesias
2000-06-17,Try Again,Aaliyah
2000-06-10,Maria Maria,Santana Featuring The Product G&B
2000-06-03,Maria Maria,Santana Featuring The Product G&B
2000-05-27,Maria Maria,Santana Featuring The Product G&B
2000-05-20,Maria Maria,Santana Featuring The Product G&B
2000-05-13,Maria Maria,Santana Featuring The Product G&B
2000-05-06,Maria Maria,Santana Featuring The Product G&B
2000-04-29,Maria Maria,Santana Featuring The Product G&B
2000-04-22,Maria Maria,Santana Featuring The Product G&B
2000-04-15,Maria Maria,Santana Featuring The Product G&B
2000-04-08,Maria Maria,Santana Featuring The Product G&B
2000-04-01,Say My Name,Destiny's Child
2000-03-25,Say My Name,Destiny's Child
2000-03-18,Say My Name,Destiny's Child
2000-03-11,Amazed,Lonestar
2000-03-04,Amazed,Lonestar
2000-02-26,I Knew I Loved You,Savage Garden
2000-02-19,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees
2000-02-12,I Knew I Loved You,Savage Garden
2000-02-05,I Knew I Loved You,Savage Garden
2000-01-29,I Knew I Loved You,Savage Garden
2000-01-22,What A Girl Wants,Christina Aguilera
2000-01-15,What A Girl Wants,Christina Aguilera
2000-01-08,Smooth,Santana Featuring Rob Thomas
2000-01-01,Smooth,Santana Featuring Rob Thomas
1999-12-25,Smooth,Santana Featuring Rob Thomas
1999-12-18,Smooth,Santana Featuring Rob Thomas
1999-12-11,Smooth,Santana Featuring Rob Thomas
1999-12-04,Smooth,Santana Featuring Rob Thomas
1999-11-27,Smooth,Santana Featuring Rob Thomas
1999-11-20,Smooth,Santana Featuring Rob Thomas
1999-11-13,Smooth,Santana Featuring Rob Thomas
1999-11-06,Smooth,Santana Featuring Rob Thomas
1999-10-30,Smooth,Santana Featuring Rob Thomas
1999-10-23,Smooth,Santana Featuring Rob Thomas
1999-10-16,Heartbreaker,Mariah Carey Featuring Jay-Z
1999-10-09,Heartbreaker,Mariah Carey Featuring Jay-Z
1999-10-02,Unpretty,TLC
1999-09-25,Unpretty,TLC
1999-09-18,Unpretty,TLC
1999-09-11,Bailamos,Enrique Iglesias
1999-09-04,Bailamos,Enrique Iglesias
1999-08-28,Genie In A Bottle,Christina Aguilera
1999-08-21,Genie In A Bottle,Christina Aguilera
1999-08-14,Genie In A Bottle,Christina Aguilera
1999-08-07,Genie In A Bottle,Christina Aguilera
1999-07-31,Genie In A Bottle,Christina Aguilera
1999-07-24,Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee
1999-07-17,"Bills, Bills, Bills",Destiny's Child
1999-07-10,If You Had My Love,Jennifer Lopez
1999-07-03,If You Had My Love,Jennifer Lopez
1999-06-26,If You Had My Love,Jennifer Lopez
1999-06-19,If You Had My Love,Jennifer Lopez
1999-06-12,If You Had My Love,Jennifer Lopez
1999-06-05,Livin' La Vida Loca,Ricky Martin
1999-05-29,Livin' La Vida Loca,Ricky Martin
1999-05-22,Livin' La Vida Loca,Ricky Martin
1999-05-15,Livin' La Vida Loca,Ricky Martin
1999-05-08,Livin' La Vida Loca,Ricky Martin
1999-05-01,No Scrubs,TLC
1999-04-24,No Scrubs,TLC
1999-04-17,No Scrubs,TLC
1999-04-10,No Scrubs,TLC
1999-04-03,Believe,Cher
1999-03-27,Believe,Cher
1999-03-20,Believe,Cher
1999-03-13,Believe,Cher
1999-03-06,Angel Of Mine,Monica
1999-02-27,Angel Of Mine,Monica
1999-02-20,Angel Of Mine,Monica
1999-02-13,Angel Of Mine,Monica
1999-02-06,...Baby One More Time,Britney Spears
1999-01-30,...Baby One More Time,Britney Spears
1999-01-23,Have You Ever?,Brandy
1999-01-16,Have You Ever?,Brandy
1999-01-09,I'm Your Angel,R. Kelly & Celine Dion
1999-01-02,I'm Your Angel,R. Kelly & Celine Dion
1998-12-26,I'm Your Angel,R. Kelly & Celine Dion
1998-12-19,I'm Your Angel,R. Kelly & Celine Dion
1998-12-12,I'm Your Angel,R. Kelly & Celine Dion
1998-12-05,I'm Your Angel,R. Kelly & Celine Dion
1998-11-28,Lately,Divine
1998-11-21,Doo Wop (That Thing),Lauryn Hill
1998-11-14,Doo Wop (That Thing),Lauryn Hill
1998-11-07,The First Night,Monica
1998-10-31,The First Night,Monica
1998-10-24,The First Night,Monica
1998-10-17,One Week,Barenaked Ladies
1998-10-10,The First Night,Monica
1998-10-03,The First Night,Monica
1998-09-26,I Don't Want To Miss A Thing,Aerosmith
1998-09-19,I Don't Want To Miss A Thing,Aerosmith
1998-09-12,I Don't Want To Miss A Thing,Aerosmith
1998-09-05,I Don't Want To Miss A Thing,Aerosmith
1998-08-29,The Boy Is Mine,Brandy & Monica
1998-08-22,The Boy Is Mine,Brandy & Monica
1998-08-15,The Boy Is Mine,Brandy & Monica
1998-08-08,The Boy Is Mine,Brandy & Monica
1998-08-01,The Boy Is Mine,Brandy & Monica
1998-07-25,The Boy Is Mine,Brandy & Monica
1998-07-18,The Boy Is Mine,Brandy & Monica
1998-07-11,The Boy Is Mine,Brandy & Monica
1998-07-04,The Boy Is Mine,Brandy & Monica
1998-06-27,The Boy Is Mine,Brandy & Monica
1998-06-20,The Boy Is Mine,Brandy & Monica
1998-06-13,The Boy Is Mine,Brandy & Monica
1998-06-06,The Boy Is Mine,Brandy & Monica
1998-05-30,Too Close,Next
1998-05-23,My All,Mariah Carey
1998-05-16,Too Close,Next
1998-05-09,Too Close,Next
1998-05-02,Too Close,Next
1998-04-25,Too Close,Next
1998-04-18,All My Life,K-Ci & JoJo
1998-04-11,All My Life,K-Ci & JoJo
1998-04-04,All My Life,K-Ci & JoJo
1998-03-28,Gettin' Jiggy Wit It,Will Smith
1998-03-21,Gettin' Jiggy Wit It,Will Smith
1998-03-14,Gettin' Jiggy Wit It,Will Smith
1998-03-07,My Heart Will Go On,Celine Dion
1998-02-28,My Heart Will Go On,Celine Dion
1998-02-21,Nice & Slow,Usher
1998-02-14,Nice & Slow,Usher
1998-02-07,Together Again,Janet
1998-01-31,Together Again,Janet
1998-01-24,Truly Madly Deeply,Savage Garden
1998-01-17,Truly Madly Deeply,Savage Garden
1998-01-10,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1998-01-03,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-12-27,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-12-20,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-12-13,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-12-06,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-11-29,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-11-22,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-11-15,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-11-08,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-11-01,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-10-25,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-10-18,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-10-11,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John
1997-10-04,4 Seasons Of Loneliness,Boyz II Men
1997-09-27,Honey,Mariah Carey
1997-09-20,Honey,Mariah Carey
1997-09-13,Honey,Mariah Carey
1997-09-06,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase
1997-08-30,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase
1997-08-23,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-08-16,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-08-09,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-08-02,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-07-26,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-07-19,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-07-12,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-07-05,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-06-28,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-06-21,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-06-14,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112
1997-06-07,MMMBop,Hanson
1997-05-31,MMMBop,Hanson
1997-05-24,MMMBop,Hanson
1997-05-17,Hypnotize,The Notorious B.I.G.
1997-05-10,Hypnotize,The Notorious B.I.G.
1997-05-03,Hypnotize,The Notorious B.I.G.
1997-04-26,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase)
1997-04-19,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase)
1997-04-12,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase)
1997-04-05,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase)
1997-03-29,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase)
1997-03-22,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase)
1997-03-15,Wannabe,Spice Girls
1997-03-08,Wannabe,Spice Girls
1997-03-01,Wannabe,Spice Girls
1997-02-22,Wannabe,Spice Girls
1997-02-15,Un-Break My Heart,Toni Braxton
1997-02-08,Un-Break My Heart,Toni Braxton
1997-02-01,Un-Break My Heart,Toni Braxton
1997-01-25,Un-Break My Heart,Toni Braxton
1997-01-18,Un-Break My Heart,Toni Braxton
1997-01-11,Un-Break My Heart,Toni Braxton
1997-01-04,Un-Break My Heart,Toni Braxton
1996-12-28,Un-Break My Heart,Toni Braxton
1996-12-21,Un-Break My Heart,Toni Braxton
1996-12-14,Un-Break My Heart,Toni Braxton
1996-12-07,Un-Break My Heart,Toni Braxton
1996-11-30,No Diggity,BLACKstreet (Featuring Dr. Dre)
1996-11-23,No Diggity,BLACKstreet (Featuring Dr. Dre)
1996-11-16,No Diggity,BLACKstreet (Featuring Dr. Dre)
1996-11-09,No Diggity,BLACKstreet (Featuring Dr. Dre)
1996-11-02,Macarena (Bayside Boys Mix),Los Del Rio
1996-10-26,Macarena (Bayside Boys Mix),Los Del Rio
1996-10-19,Macarena (Bayside Boys Mix),Los Del Rio
1996-10-12,Macarena (Bayside Boys Mix),Los Del Rio
1996-10-05,Macarena (Bayside Boys Mix),Los Del Rio
1996-09-28,Macarena (Bayside Boys Mix),Los Del Rio
1996-09-21,Macarena (Bayside Boys Mix),Los Del Rio
1996-09-14,Macarena (Bayside Boys Mix),Los Del Rio
1996-09-07,Macarena (Bayside Boys Mix),Los Del Rio
1996-08-31,Macarena (Bayside Boys Mix),Los Del Rio
1996-08-24,Macarena (Bayside Boys Mix),Los Del Rio
1996-08-17,Macarena (Bayside Boys Mix),Los Del Rio
1996-08-10,Macarena (Bayside Boys Mix),Los Del Rio
1996-08-03,Macarena (Bayside Boys Mix),Los Del Rio
1996-07-27,You're Makin' Me High/Let It Flow,Toni Braxton
1996-07-20,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo
1996-07-13,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo
1996-07-06,Tha Crossroads,Bone Thugs-N-Harmony
1996-06-29,Tha Crossroads,Bone Thugs-N-Harmony
1996-06-22,Tha Crossroads,Bone Thugs-N-Harmony
1996-06-15,Tha Crossroads,Bone Thugs-N-Harmony
1996-06-08,Tha Crossroads,Bone Thugs-N-Harmony
1996-06-01,Tha Crossroads,Bone Thugs-N-Harmony
1996-05-25,Tha Crossroads,Bone Thugs-N-Harmony
1996-05-18,Tha Crossroads,Bone Thugs-N-Harmony
1996-05-11,Always Be My Baby,Mariah Carey
1996-05-04,Always Be My Baby,Mariah Carey
1996-04-27,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion
1996-04-20,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion
1996-04-13,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion
1996-04-06,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion
1996-03-30,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion
1996-03-23,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion
1996-03-16,One Sweet Day,Mariah Carey & Boyz II Men
1996-03-09,One Sweet Day,Mariah Carey & Boyz II Men
1996-03-02,One Sweet Day,Mariah Carey & Boyz II Men
1996-02-24,One Sweet Day,Mariah Carey & Boyz II Men
1996-02-17,One Sweet Day,Mariah Carey & Boyz II Men
1996-02-10,One Sweet Day,Mariah Carey & Boyz II Men
1996-02-03,One Sweet Day,Mariah Carey & Boyz II Men
1996-01-27,One Sweet Day,Mariah Carey & Boyz II Men
1996-01-20,One Sweet Day,Mariah Carey & Boyz II Men
1996-01-13,One Sweet Day,Mariah Carey & Boyz II Men
1996-01-06,One Sweet Day,Mariah Carey & Boyz II Men
1995-12-30,One Sweet Day,Mariah Carey & Boyz II Men
1995-12-23,One Sweet Day,Mariah Carey & Boyz II Men
1995-12-16,One Sweet Day,Mariah Carey & Boyz II Men
1995-12-09,One Sweet Day,Mariah Carey & Boyz II Men
1995-12-02,One Sweet Day,Mariah Carey & Boyz II Men
1995-11-25,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston
1995-11-18,Fantasy,Mariah Carey
1995-11-11,Fantasy,Mariah Carey
1995-11-04,Fantasy,Mariah Carey
1995-10-28,Fantasy,Mariah Carey
1995-10-21,Fantasy,Mariah Carey
1995-10-14,Fantasy,Mariah Carey
1995-10-07,Fantasy,Mariah Carey
1995-09-30,Fantasy,Mariah Carey
1995-09-23,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.
1995-09-16,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.
1995-09-09,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.
1995-09-02,You Are Not Alone,Michael Jackson
1995-08-26,Kiss From A Rose,Seal
1995-08-19,Waterfalls,TLC
1995-08-12,Waterfalls,TLC
1995-08-05,Waterfalls,TLC
1995-07-29,Waterfalls,TLC
1995-07-22,Waterfalls,TLC
1995-07-15,Waterfalls,TLC
1995-07-08,Waterfalls,TLC
1995-07-01,Have You Ever Really Loved A Woman?,Bryan Adams
1995-06-24,Have You Ever Really Loved A Woman?,Bryan Adams
1995-06-17,Have You Ever Really Loved A Woman?,Bryan Adams
1995-06-10,Have You Ever Really Loved A Woman?,Bryan Adams
1995-06-03,Have You Ever Really Loved A Woman?,Bryan Adams
1995-05-27,This Is How We Do It,Montell Jordan
1995-05-20,This Is How We Do It,Montell Jordan
1995-05-13,This Is How We Do It,Montell Jordan
1995-05-06,This Is How We Do It,Montell Jordan
1995-04-29,This Is How We Do It,Montell Jordan
1995-04-22,This Is How We Do It,Montell Jordan
1995-04-15,This Is How We Do It,Montell Jordan
1995-04-08,Take A Bow,Madonna
1995-04-01,Take A Bow,Madonna
1995-03-25,Take A Bow,Madonna
1995-03-18,Take A Bow,Madonna
1995-03-11,Take A Bow,Madonna
1995-03-04,Take A Bow,Madonna
1995-02-25,Take A Bow,Madonna
1995-02-18,Creep,TLC
1995-02-11,Creep,TLC
1995-02-04,Creep,TLC
1995-01-28,Creep,TLC
1995-01-21,On Bended Knee,Boyz II Men
1995-01-14,On Bended Knee,Boyz II Men
1995-01-07,On Bended Knee,Boyz II Men
1994-12-31,On Bended Knee,Boyz II Men
1994-12-24,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze
1994-12-17,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze
1994-12-10,On Bended Knee,Boyz II Men
1994-12-03,On Bended Knee,Boyz II Men
1994-11-26,I'll Make Love To You,Boyz II Men
1994-11-19,I'll Make Love To You,Boyz II Men
1994-11-12,I'll Make Love To You,Boyz II Men
1994-11-05,I'll Make Love To You,Boyz II Men
1994-10-29,I'll Make Love To You,Boyz II Men
1994-10-22,I'll Make Love To You,Boyz II Men
1994-10-15,I'll Make Love To You,Boyz II Men
1994-10-08,I'll Make Love To You,Boyz II Men
1994-10-01,I'll Make Love To You,Boyz II Men
1994-09-24,I'll Make Love To You,Boyz II Men
1994-09-17,I'll Make Love To You,Boyz II Men
1994-09-10,I'll Make Love To You,Boyz II Men
1994-09-03,I'll Make Love To You,Boyz II Men
1994-08-27,I'll Make Love To You,Boyz II Men
1994-08-20,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories
1994-08-13,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories
1994-08-06,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories
1994-07-30,I Swear,All-4-One
1994-07-23,I Swear,All-4-One
1994-07-16,I Swear,All-4-One
1994-07-09,I Swear,All-4-One
1994-07-02,I Swear,All-4-One
1994-06-25,I Swear,All-4-One
1994-06-18,I Swear,All-4-One
1994-06-11,I Swear,All-4-One
1994-06-04,I Swear,All-4-One
1994-05-28,I Swear,All-4-One
1994-05-21,I Swear,All-4-One
1994-05-14,The Sign,Ace Of Base
1994-05-07,The Sign,Ace Of Base
1994-04-30,Bump N' Grind,R. Kelly
1994-04-23,Bump N' Grind,R. Kelly
1994-04-16,Bump N' Grind,R. Kelly
1994-04-09,Bump N' Grind,R. Kelly
1994-04-02,The Sign,Ace Of Base
1994-03-26,The Sign,Ace Of Base
1994-03-19,The Sign,Ace Of Base
1994-03-12,The Sign,Ace Of Base
1994-03-05,The Power Of Love,Celine Dion
1994-02-26,The Power Of Love,Celine Dion
1994-02-19,The Power Of Love,Celine Dion
1994-02-12,The Power Of Love,Celine Dion
1994-02-05,All For Love,Bryan Adams/Rod Stewart/Sting
1994-01-29,All For Love,Bryan Adams/Rod Stewart/Sting
1994-01-22,All For Love,Bryan Adams/Rod Stewart/Sting
1994-01-15,Hero,Mariah Carey
1994-01-08,Hero,Mariah Carey
1994-01-01,Hero,Mariah Carey
1993-12-25,Hero,Mariah Carey
1993-12-18,Again,Janet Jackson
1993-12-11,Again,Janet Jackson
1993-12-04,I'd Do Anything For Love (But I Won't Do That),Meat Loaf
1993-11-27,I'd Do Anything For Love (But I Won't Do That),Meat Loaf
1993-11-20,I'd Do Anything For Love (But I Won't Do That),Meat Loaf
1993-11-13,I'd Do Anything For Love (But I Won't Do That),Meat Loaf
1993-11-06,I'd Do Anything For Love (But I Won't Do That),Meat Loaf
1993-10-30,Dreamlover,Mariah Carey
1993-10-23,Dreamlover,Mariah Carey
1993-10-16,Dreamlover,Mariah Carey
1993-10-09,Dreamlover,Mariah Carey
1993-10-02,Dreamlover,Mariah Carey
1993-09-25,Dreamlover,Mariah Carey
1993-09-18,Dreamlover,Mariah Carey
1993-09-11,Dreamlover,Mariah Carey
1993-09-04,"Can't Help Falling In Love (From ""Sliver"")",UB40
1993-08-28,"Can't Help Falling In Love (From ""Sliver"")",UB40
1993-08-21,"Can't Help Falling In Love (From ""Sliver"")",UB40
1993-08-14,"Can't Help Falling In Love (From ""Sliver"")",UB40
1993-08-07,"Can't Help Falling In Love (From ""Sliver"")",UB40
1993-07-31,"Can't Help Falling In Love (From ""Sliver"")",UB40
1993-07-24,"Can't Help Falling In Love (From ""Sliver"")",UB40
1993-07-17,Weak,SWV
1993-07-10,Weak,SWV
1993-07-03,That's The Way Love Goes,Janet Jackson
1993-06-26,That's The Way Love Goes,Janet Jackson
1993-06-19,That's The Way Love Goes,Janet Jackson
1993-06-12,That's The Way Love Goes,Janet Jackson
1993-06-05,That's The Way Love Goes,Janet Jackson
1993-05-29,That's The Way Love Goes,Janet Jackson
1993-05-22,That's The Way Love Goes,Janet Jackson
1993-05-15,That's The Way Love Goes,Janet Jackson
1993-05-08,Freak Me,Silk
1993-05-01,Freak Me,Silk
1993-04-24,Informer,Snow
1993-04-17,Informer,Snow
1993-04-10,Informer,Snow
1993-04-03,Informer,Snow
1993-03-27,Informer,Snow
1993-03-20,Informer,Snow
1993-03-13,Informer,Snow
1993-03-06,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle
1993-02-27,I Will Always Love You,Whitney Houston
1993-02-20,I Will Always Love You,Whitney Houston
1993-02-13,I Will Always Love You,Whitney Houston
1993-02-06,I Will Always Love You,Whitney Houston
1993-01-30,I Will Always Love You,Whitney Houston
1993-01-23,I Will Always Love You,Whitney Houston
1993-01-16,I Will Always Love You,Whitney Houston
1993-01-09,I Will Always Love You,Whitney Houston
1993-01-02,I Will Always Love You,Whitney Houston
1992-12-26,I Will Always Love You,Whitney Houston
1992-12-19,I Will Always Love You,Whitney Houston
1992-12-12,I Will Always Love You,Whitney Houston
1992-12-05,I Will Always Love You,Whitney Houston
1992-11-28,I Will Always Love You,Whitney Houston
1992-11-21,How Do You Talk To An Angel,The Heights
1992-11-14,How Do You Talk To An Angel,The Heights
1992-11-07,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-10-31,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-10-24,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-10-17,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-10-10,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-10-03,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-09-26,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-09-19,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-09-12,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-09-05,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-08-29,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-08-22,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-08-15,"End Of The Road (From ""Boomerang"")",Boyz II Men
1992-08-08,This Used To Be My Playground,Madonna
1992-08-01,Baby Got Back,Sir Mix-A-Lot
1992-07-25,Baby Got Back,Sir Mix-A-Lot
1992-07-18,Baby Got Back,Sir Mix-A-Lot
1992-07-11,Baby Got Back,Sir Mix-A-Lot
1992-07-04,Baby Got Back,Sir Mix-A-Lot
1992-06-27,I'll Be There,Mariah Carey
1992-06-20,I'll Be There,Mariah Carey
1992-06-13,Jump,Kris Kross
1992-06-06,Jump,Kris Kross
1992-05-30,Jump,Kris Kross
1992-05-23,Jump,Kris Kross
1992-05-16,Jump,Kris Kross
1992-05-09,Jump,Kris Kross
1992-05-02,Jump,Kris Kross
1992-04-25,Jump,Kris Kross
1992-04-18,Save The Best For Last,Vanessa Williams
1992-04-11,Save The Best For Last,Vanessa Williams
1992-04-04,Save The Best For Last,Vanessa Williams
1992-03-28,Save The Best For Last,Vanessa Williams
1992-03-21,Save The Best For Last,Vanessa Williams
1992-03-14,To Be With You,Mr. Big
1992-03-07,To Be With You,Mr. Big
1992-02-29,To Be With You,Mr. Big
1992-02-22,I'm Too Sexy,Right Said Fred
1992-02-15,I'm Too Sexy,Right Said Fred
1992-02-08,I'm Too Sexy,Right Said Fred
1992-02-01,Don't Let The Sun Go Down On Me,George Michael/Elton John
1992-01-25,All 4 Love,Color Me Badd
1992-01-18,Black Or White,Michael Jackson
1992-01-11,Black Or White,Michael Jackson
1992-01-04,Black Or White,Michael Jackson
1991-12-28,Black Or White,Michael Jackson
1991-12-21,Black Or White,Michael Jackson
1991-12-14,Black Or White,Michael Jackson
1991-12-07,Black Or White,Michael Jackson
1991-11-30,Set Adrift On Memory Bliss,P.M. Dawn
1991-11-23,When A Man Loves A Woman,Michael Bolton
1991-11-16,Cream,Prince And The N.P.G.
1991-11-09,Cream,Prince And The N.P.G.
1991-11-02,Romantic,Karyn White
1991-10-26,Emotions,Mariah Carey
1991-10-19,Emotions,Mariah Carey
1991-10-12,Emotions,Mariah Carey
1991-10-05,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway
1991-09-28,I Adore Mi Amor,Color Me Badd
1991-09-21,I Adore Mi Amor,Color Me Badd
1991-09-14,The Promise Of A New Day,Paula Abdul
1991-09-07,(Everything I Do) I Do It For You,Bryan Adams
1991-08-31,(Everything I Do) I Do It For You,Bryan Adams
1991-08-24,(Everything I Do) I Do It For You,Bryan Adams
1991-08-17,(Everything I Do) I Do It For You,Bryan Adams
1991-08-10,(Everything I Do) I Do It For You,Bryan Adams
1991-08-03,(Everything I Do) I Do It For You,Bryan Adams
1991-07-27,(Everything I Do) I Do It For You,Bryan Adams
1991-07-20,Unbelievable,EMF
1991-07-13,Rush Rush,Paula Abdul
1991-07-06,Rush Rush,Paula Abdul
1991-06-29,Rush Rush,Paula Abdul
1991-06-22,Rush Rush,Paula Abdul
1991-06-15,Rush Rush,Paula Abdul
1991-06-08,More Than Words,Extreme
1991-06-01,I Don't Wanna Cry,Mariah Carey
1991-05-25,I Don't Wanna Cry,Mariah Carey
1991-05-18,I Like The Way (The Kissing Game),Hi-Five
1991-05-11,Joyride,Roxette
1991-05-04,Baby Baby,Amy Grant
1991-04-27,Baby Baby,Amy Grant
1991-04-20,You're In Love,Wilson Phillips
1991-04-13,I've Been Thinking About You,Londonbeat
1991-04-06,Coming Out Of The Dark,Gloria Estefan
1991-03-30,Coming Out Of The Dark,Gloria Estefan
1991-03-23,One More Try,Timmy T.
1991-03-16,Someday,Mariah Carey
1991-03-09,Someday,Mariah Carey
1991-03-02,All The Man That I Need,Whitney Houston
1991-02-23,All The Man That I Need,Whitney Houston
1991-02-16,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory
1991-02-09,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory
1991-02-02,The First Time,Surface
1991-01-26,The First Time,Surface
1991-01-19,Love Will Never Do (Without You),Janet Jackson
1991-01-12,Justify My Love,Madonna
1991-01-05,Justify My Love,Madonna
1990-12-29,Because I Love You (The Postman Song),Stevie B
1990-12-22,Because I Love You (The Postman Song),Stevie B
1990-12-15,Because I Love You (The Postman Song),Stevie B
1990-12-08,Because I Love You (The Postman Song),Stevie B
1990-12-01,I'm Your Baby Tonight,Whitney Houston
1990-11-24,Love Takes Time,Mariah Carey
1990-11-17,Love Takes Time,Mariah Carey
1990-11-10,Love Takes Time,Mariah Carey
1990-11-03,Ice Ice Baby,Vanilla Ice
1990-10-27,Black Cat,Janet Jackson
1990-10-20,I Don't Have The Heart,James Ingram
